Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.31.69.25-18.219.9.1-80-58067-6,18.219.9.1,58067,172.31.69.25,80,6,20/02/2018 11:03:38,1109071,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,887.2290412,6.311588708,184845.1667,452567.6658,1108645.0,1.0,376.0,188.0,264.4579362,375.0,1.0,1109065.0,369688.3333,639955.2666,1108645.0,46.0,0,0,0,0,72,92,2.704966589,3.606622119,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 05:20:48,112635411,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266346078321674,56317705.5,6.363961030678928,56317710.0,56317701.0,112635411.0,56317705.5,6.363961030678928,56317710.0,56317701.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0266346078321674,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56317705.5,6.363961030678928,56317710.0,56317701.0,Benign
172.31.69.25-18.219.9.1-80-54078-6,18.219.9.1,54078,172.31.69.25,80,6,20/02/2018 10:55:02,15865247,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1260617,15900000.0,0.0,15900000.0,15900000.0,15900000.0,15900000.0,0.0,15900000.0,15900000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.1260617,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,15900000.0,0.0,15900000.0,15900000.0,DDoS attacks-LOIC-HTTP
172.31.65.75-23.217.19.241-52773-443-6,23.217.19.241,443,172.31.65.75,52773,6,20/02/2018 03:19:27,21,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,1476190.4761904762,142857.14285714287,10.5,7.7781745930520225,16.0,5.0,21.0,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,95238.09523809524,47619.04761904762,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,2,31,1,0,946,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.64.98-53-63024-17,172.31.64.98,63024,172.31.0.2,53,17,20/02/2018 03:12:06,1181786,2,2,70.0,256.0,35.0,35.0,35.0,0.0,128.0,128.0,128.0,0.0,275.853665553662,3.3847075528056685,393928.6666666666,645727.5592208632,1139224.0,2170.0,1141394.0,1141394.0,0.0,1141394.0,1141394.0,1179616.0,1179616.0,0.0,1179616.0,1179616.0,0,0,0,0,16,16,1.6923537764028342,1.6923537764028342,35.0,128.0,72.2,50.93819784798045,2594.7,0,0,0,0,0,0,0,0,1.0,90.25,35.0,128.0,0,0,0,0,0,0,2,70,2,256,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.64.35-53-59543-17,172.31.64.35,59543,172.31.0.2,53,17,20/02/2018 02:06:41,950,1,1,53.0,119.0,53.0,53.0,53.0,0.0,119.0,119.0,119.0,0.0,181052.63157894736,2105.2631578947367,950.0,0.0,950.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1052.6315789473683,1052.6315789473683,53.0,119.0,75.0,38.1051177665153,1452.0,0,0,0,0,0,0,0,0,1.0,112.5,53.0,119.0,0,0,0,0,0,0,1,53,1,119,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.64.7-53-51367-17,172.31.64.7,51367,172.31.0.2,53,17,20/02/2018 01:21:27,30145,2,2,80.0,278.0,40.0,40.0,40.0,0.0,139.0,139.0,139.0,0.0,11875.932990545694,132.69198872118096,10048.333333333332,14299.163938263431,26419.0,1.0,26419.0,26419.0,0.0,26419.0,26419.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,16,16,66.34599436059048,66.34599436059048,40.0,139.0,79.6,54.224533193011446,2940.3,0,0,0,0,0,0,0,0,1.0,99.5,40.0,139.0,0,0,0,0,0,0,2,80,2,278,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.36-5.39.216.195-3389-50722-6,5.39.216.195,50722,172.31.64.36,3389,6,20/02/2018 10:24:30,1653589,10,8,1460.0,1731.0,741.0,0.0,146.0,219.565733007478,1179.0,0.0,216.375,405.4647906151303,1929.741912893712,10.885413485454972,97269.9411764706,225858.29653332155,951600.0,9.0,1653589.0,183732.11111111112,352506.5064220249,1113302.0,32.0,1653508.0,236215.42857142855,316110.8447384963,951600.0,104210.0,0,0,0,0,212,172,6.047451936363873,4.837961549091098,0.0,1179.0,167.94736842105266,301.5219678166475,90915.49707602338,0,0,1,1,0,0,0,1,0.0,177.27777777777777,146.0,216.375,0,0,0,0,0,0,10,1460,8,1731,8192,64000,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.67.20-53-49433-17,172.31.67.20,49433,172.31.0.2,53,17,20/02/2018 10:59:04,725,1,1,35.0,67.0,35.0,35.0,35.0,0.0,67.0,67.0,67.0,0.0,140689.6551724138,2758.620689655173,725.0,0.0,725.0,725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1379.3103448275865,1379.3103448275865,35.0,67.0,45.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,68.5,35.0,67.0,0,0,0,0,0,0,1,35,1,67,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.13-23.196.113.171-51583-443-6,172.31.69.13,51583,23.196.113.171,443,6,20/02/2018 11:12:58,117508538,22,21,3373.0,2835.0,1445.0,0.0,153.31818181818184,412.8223861551388,1174.0,0.0,135.0,308.6870583617007,52.83020370826161,0.365930856871013,2797822.3333333344,4406360.275895264,10016278.0,12.0,117508538.0,5595644.666666666,4869973.226589683,10046727.0,12.0,112648023.0,5632401.15,5000137.032553116,10046663.0,421.0,0,0,0,0,452,564,0.1872204383991229,0.1787104184718901,0.0,1445.0,141.0909090909091,357.9202729322531,128106.92177589856,0,0,1,1,0,0,0,1,0.0,144.3720930232558,153.3181818181818,135.0,0,0,0,0,0,0,22,3373,21,2835,8192,1393,16,20,242916.0,704929.0344211962,2368357.0,30296.0,9997801.090909092,15578.579405417688,10016278.0,9952986.0,Benign
172.31.64.16-52.205.157.173-52956-443-6,52.205.157.173,443,172.31.64.16,52956,6,20/02/2018 03:43:35,32,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,32.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,31250.0,31250.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,122,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.25-18.218.229.235-80-56172-6,18.218.229.235,56172,172.31.69.25,80,6,20/02/2018 10:24:41,1569389,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,626.9956015,4.460334563,261564.8333,640488.2594,1568956.0,7.0,399.0,199.5,135.0573952,295.0,104.0,1569382.0,523127.3333,905714.2124,1568956.0,27.0,0,0,0,0,72,92,1.911571956,2.548762608,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.0.2-172.31.66.8-53-58156-17,172.31.66.8,58156,172.31.0.2,53,17,20/02/2018 01:51:08,348,1,1,26.0,42.0,26.0,26.0,26.0,0.0,42.0,42.0,42.0,0.0,195402.2988505747,5747.126436781609,348.0,0.0,348.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2873.5632183908046,2873.5632183908046,26.0,42.0,31.33333333333333,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,47.0,26.0,42.0,0,0,0,0,0,0,1,26,1,42,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.97-72.167.239.239-51756-80-6,172.31.66.97,51756,72.167.239.239,80,6,20/02/2018 11:00:23,24378,3,5,428.0,2267.0,428.0,0.0,142.66666666666666,247.10591521315985,1460.0,0.0,453.4,662.3804042995233,110550.49634916728,328.1647386988268,3482.5714285714284,5552.572912837881,11607.0,1.0,12368.0,6184.0,7690.493352184891,11622.0,746.0,12783.0,3195.7499999999995,6125.736166644246,12380.0,1.0,0,0,0,0,72,112,123.06177701206003,205.10296168676675,0.0,1460.0,299.44444444444446,519.4985830373147,269878.7777777777,0,0,1,1,0,0,0,1,1.0,336.875,142.66666666666666,453.4,0,0,0,0,0,0,3,428,5,2267,8192,237,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.65.96-53-57631-17,172.31.65.96,57631,172.31.0.2,53,17,20/02/2018 04:28:01,941,1,1,44.0,72.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,123273.1137088204,2125.398512221041,941.0,0.0,941.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1062.6992561105208,1062.6992561105208,44.0,72.0,53.333333333333336,16.165807537309522,261.33333333333337,0,0,0,0,0,0,0,0,1.0,80.0,44.0,72.0,0,0,0,0,0,0,1,44,1,72,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.65.5-53-56741-17,172.31.65.5,56741,172.31.0.2,53,17,20/02/2018 03:12:48,12315,1,1,44.0,100.0,44.0,44.0,44.0,0.0,100.0,100.0,100.0,0.0,11693.05724725944,162.40357287860334,12315.0,0.0,12315.0,12315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,81.20178643930167,81.20178643930167,44.0,100.0,62.66666666666667,32.331615074619044,1045.3333333333337,0,0,0,0,0,0,0,0,1.0,94.0,44.0,100.0,0,0,0,0,0,0,1,44,1,100,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.66.61-53-54567-17,172.31.66.61,54567,172.31.0.2,53,17,20/02/2018 01:08:23,141269,2,2,78.0,278.0,39.0,39.0,39.0,0.0,139.0,139.0,139.0,0.0,2520.0150068309395,28.314775357651005,47089.66666666667,45728.84475179023,91366.0,35.0,49868.0,49868.0,0.0,49868.0,49868.0,35.0,35.0,0.0,35.0,35.0,0,0,0,0,16,16,14.157387678825502,14.157387678825502,39.0,139.0,79.0,54.77225575051661,3000.0,0,0,0,0,0,0,0,0,1.0,98.75,39.0,139.0,0,0,0,0,0,0,2,78,2,278,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
169.254.169.254-172.31.64.100-80-50903-6,172.31.64.100,50903,169.254.169.254,80,6,20/02/2018 10:09:25,4569,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,142044.21098708687,1532.0639089516303,761.5,1620.3331447575836,4065.0,0.0,4261.0,2130.5,2735.7961364107523,4065.0,196.0,4388.0,1462.6666666666663,2428.5241059815185,4266.0,0.0,0,0,0,0,72,92,656.5988181221273,875.4650908295032,0.0,488.0,81.125,173.78758586274222,30202.125,0,0,1,1,0,0,0,1,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.75-216.58.211.174-50693-80-6,172.31.67.75,50693,216.58.211.174,80,6,20/02/2018 09:47:08,115583252,16,14,443.0,706.0,432.0,0.0,27.687500000000004,107.81757355211936,706.0,0.0,50.428571428571416,188.68643679017163,9.940886591424162,0.2595531747108136,3985629.379310345,4848328.6759510925,10013319.0,20.0,115583252.0,7705550.133333333,4211076.781324563,10109187.0,239.0,111395558.0,8568889.076923078,3759513.8359795376,10109307.0,96072.0,0,0,0,0,332,424,0.1384283598457672,0.1211248148650463,0.0,706.0,37.064516129032256,146.34250589715236,21416.12903225807,0,0,1,1,0,0,0,1,0.0,38.3,27.6875,50.42857142857143,0,0,0,0,0,0,16,443,14,706,8192,172,12,20,117886.36363636365,72576.27842659435,336712.0,95859.0,10008949.90909091,13921.375301704393,10013319.0,9966976.0,Benign
172.31.67.67-104.86.80.239-52962-443-6,172.31.67.67,52962,104.86.80.239,443,6,20/02/2018 01:31:32,115551223,21,19,1003.0,3755.0,641.0,0.0,47.76190476190477,144.474878356725,1460.0,0.0,197.63157894736844,465.1823072166099,41.17654384324431,0.3461668250798176,2962851.871794872,4569208.844348878,10172744.0,0.0,115551223.0,5777561.149999999,4997233.465537393,10203088.0,27.0,111597673.0,6199870.722222222,5067217.594660254,10208757.0,0.0,0,0,0,0,432,524,0.1817375831669042,0.1644292419129134,0.0,1460.0,116.04878048780488,337.28377897695526,113760.3475609756,0,0,1,1,0,0,0,1,0.0,118.95,47.76190476190476,197.6315789473684,0,0,0,0,0,0,21,1003,19,3755,8192,987,15,20,53465.18181818182,76736.6988067876,284835.0,30254.0,10091772.636363637,39073.01380818439,10172744.0,10056735.0,Benign
169.254.169.254-172.31.65.67-80-51069-6,172.31.65.67,51069,169.254.169.254,80,6,20/02/2018 05:11:05,963,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,673935.6178608515,7268.95119418484,160.5,106.02216749340678,331.0,32.0,567.0,283.5,161.92745289171938,398.0,169.0,632.0,210.66666666666669,207.99599355115797,439.0,32.0,0,0,0,0,72,92,3115.264797507788,4153.686396677051,0.0,488.0,81.125,173.78758586274222,30202.125,0,0,0,1,0,0,0,0,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.124-31.13.71.36-50664-443-6,172.31.66.124,50664,31.13.71.36,443,6,20/02/2018 09:34:21,118729643,10,8,933.0,1465.0,492.0,0.0,93.3,157.01666578211794,924.0,42.0,183.125,304.1265890099995,20.19714655420972,0.1516049366037427,6984096.647058822,19251466.239558328,58259732.0,13.0,118729643.0,13192182.555555556,25477500.3791984,58259732.0,16875.0,118651444.0,16950206.285714287,28163187.70635681,58276275.0,104.0,1,0,0,0,200,160,0.084224964779857,0.0673799718238856,0.0,924.0,133.8421052631579,224.26801009256133,50296.1403508772,0,1,0,0,1,0,0,0,0.0,141.27777777777777,93.3,183.125,0,0,0,0,0,0,10,933,8,1465,253,169,4,20,1204237.0,1592786.3088939458,2330507.0,77967.0,58121600.5,195347.4406909392,58259732.0,57983469.0,Benign
172.31.0.2-172.31.66.14-53-58392-17,172.31.66.14,58392,172.31.0.2,53,17,20/02/2018 12:10:53,1056,1,1,31.0,63.0,31.0,31.0,31.0,0.0,63.0,63.0,63.0,0.0,89015.1515151515,1893.9393939393935,1056.0,0.0,1056.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,946.9696969696968,946.9696969696968,31.0,63.0,41.66666666666666,18.475208614068023,341.3333333333333,0,0,0,0,0,0,0,0,1.0,62.5,31.0,63.0,0,0,0,0,0,0,1,31,1,63,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.68.26-209.85.202.132-55528-443-6,172.31.68.26,55528,209.85.202.132,443,6,20/02/2018 04:41:45,116885308,11,9,875.0,355.0,517.0,0.0,79.54545454545455,154.04308724273454,156.0,0.0,39.44444444444445,50.953682671400486,10.5231360642862,0.1711079034843284,6151858.315789474,18284251.633413628,58091846.0,20.0,116885308.0,11688530.8,24427972.172786903,58091846.0,234.0,116651284.0,14581410.5,26899334.132420767,58188224.0,28.0,0,0,0,0,232,192,0.0941093469163806,0.0769985565679478,0.0,517.0,58.57142857142858,116.10881595665828,13481.257142857145,0,0,1,1,0,0,0,1,0.0,61.5,79.54545454545455,39.44444444444444,0,0,0,0,0,0,11,875,9,355,8192,176,6,20,288451.0,187396.02493649643,420960.0,155942.0,58037140.5,77365.26003640135,58091846.0,57982435.0,Benign
172.31.65.81-46.254.201.98-3389-53808-6,46.254.201.98,53808,172.31.65.81,3389,6,20/02/2018 04:03:55,1714224,8,7,1148.0,1581.0,677.0,0.0,143.5,228.12966237897004,1173.0,0.0,225.8571428571429,430.0986044197418,1591.973977729865,8.750315011340408,122444.57142857143,245414.37676014716,953141.0,4.0,1714224.0,244889.14285714284,398131.4545848011,1142528.0,4.0,1586003.0,264333.8333333333,338152.2097384056,953141.0,109936.0,0,0,0,0,172,152,4.666834672714884,4.083480338625524,0.0,1173.0,170.56250000000003,319.4332415909987,102037.59583333335,0,0,1,1,0,0,0,1,0.0,181.9333333333333,143.5,225.8571428571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.47-199.247.10.78-3389-59761-6,199.247.10.78,59761,172.31.67.47,3389,6,20/02/2018 11:18:20,1690131,8,7,1148.0,1581.0,677.0,0.0,143.5,228.12966237897004,1173.0,0.0,225.8571428571429,430.0986044197418,1614.6677387729117,8.875051697176136,120723.64285714288,241244.7710261883,937512.0,53.0,1690131.0,241447.2857142857,389424.1918040508,1119255.0,80.0,1573630.0,262271.6666666667,331638.9452104,937512.0,111774.0,0,0,0,0,172,152,4.733360905160605,4.14169079201553,0.0,1173.0,170.56250000000003,319.4332415909987,102037.59583333335,0,0,0,1,0,0,0,0,0.0,181.9333333333333,143.5,225.8571428571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.66.13-53-56445-17,172.31.66.13,56445,172.31.0.2,53,17,20/02/2018 04:27:22,3083932,4,4,136.0,316.0,34.0,34.0,34.0,0.0,79.0,79.0,79.0,0.0,146.5661369965356,2.5940909202926656,440561.7142857143,791441.9226438779,2015316.0,359.0,3083474.0,1027824.6666666667,987442.7526648486,2015675.0,40790.0,3082074.0,1027358.0,988221.057717351,2015774.0,39332.0,0,0,0,0,32,32,1.2970454601463328,1.2970454601463328,34.0,79.0,54.0,23.717082451262844,562.5,0,0,0,0,0,0,0,0,1.0,60.75,34.0,79.0,0,0,0,0,0,0,4,136,4,316,-1,-1,3,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.15-104.18.37.50-50711-443-6,104.18.37.50,443,172.31.66.15,50711,6,20/02/2018 12:13:13,38,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52631.57894736842,38.0,0.0,38.0,38.0,38.0,38.0,0.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,52631.57894736842,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,31,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
169.254.169.254-172.31.65.29-80-49648-6,172.31.65.29,49648,169.254.169.254,80,6,20/02/2018 08:44:28,80,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,80.0,0.0,80.0,80.0,80.0,80.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.64.114-53-62279-17,172.31.64.114,62279,172.31.0.2,53,17,20/02/2018 11:19:35,985,1,1,38.0,94.0,38.0,38.0,38.0,0.0,94.0,94.0,94.0,0.0,134010.15228426395,2030.4568527918784,985.0,0.0,985.0,985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,1015.2284263959392,1015.2284263959392,38.0,94.0,56.66666666666667,32.331615074619044,1045.3333333333337,0,0,0,0,0,0,0,0,1.0,85.0,38.0,94.0,0,0,0,0,0,0,1,38,1,94,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.65.115-186.92.133.46-445-62376-6,186.92.133.46,62376,172.31.65.115,445,6,20/02/2018 03:07:29,706684,5,4,373.0,172.0,140.0,0.0,74.6,70.2837107728384,133.0,0.0,43.0,62.75348595894893,771.2074986839946,12.735536675515506,88335.49999999999,121238.46571471095,235088.0,54.0,706614.0,176653.5,116309.58089942548,235142.0,2190.0,706618.0,235539.3333333333,814.8848589422516,236474.0,234978.0,0,0,0,0,112,92,7.07529815306417,5.660238522451336,0.0,140.0,54.5,64.19804427619964,4121.388888888889,0,0,0,1,0,0,0,0,0.0,60.55555555555556,74.6,43.0,0,0,0,0,0,0,5,373,4,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.97-23.217.32.120-50733-443-6,172.31.67.97,50733,23.217.32.120,443,6,20/02/2018 11:11:08,115520616,20,20,1053.0,6598.0,517.0,0.0,52.64999999999999,147.19670870176267,1460.0,0.0,329.8999999999999,595.6005284363708,66.23060250994506,0.3462585414191351,2962067.0769230765,4546370.623131369,10005242.0,1.0,115520616.0,6080032.421052632,4882182.782324684,10022735.0,58.0,110221864.0,5801150.736842106,5078648.459751208,10022634.0,1.0,0,0,0,0,412,544,0.1731292707095675,0.1731292707095675,0.0,1460.0,186.60975609756096,445.9848583779937,198902.49390243905,0,0,0,1,0,0,0,0,1.0,191.275,52.65,329.9,0,0,0,0,0,0,20,1053,20,6598,8192,980,15,20,21088.916666666668,10876.968013846616,55360.0,17129.0,9605624.249999998,1361802.7908171192,10005242.0,5281337.0,Benign
172.31.66.37-52.84.140.38-52925-443-6,52.84.140.38,443,172.31.66.37,52925,6,20/02/2018 01:42:00,12315,2,1,38.0,0.0,38.0,0.0,19.0,26.87005768508881,0.0,0.0,0.0,0.0,3085.6678846934637,243.605359317905,6157.5,8681.149952627244,12296.0,19.0,12315.0,12315.0,0.0,12315.0,12315.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,162.40357287860334,81.20178643930167,0.0,38.0,19.0,21.939310229205777,481.3333333333333,0,1,0,0,1,0,0,0,0.0,25.33333333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,123,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.53-52.207.111.202-51380-443-6,172.31.66.53,51380,52.207.111.202,443,6,20/02/2018 10:47:05,29210121,10,11,324.0,3517.0,196.0,0.0,32.400000000000006,69.75863148504754,1460.0,0.0,319.7272727272727,574.4352166970773,131.4955182828582,0.7189288945430935,1460506.05,3520336.8036433444,10102553.0,1.0,29210121.0,3245569.0,4793057.269788563,10114398.0,555.0,29197842.0,2919784.2,4657940.242065056,10114671.0,1.0,0,0,0,0,212,256,0.3423470926395683,0.3765818019035251,0.0,1460.0,174.5909090909091,425.8285658953231,181329.96753246756,0,0,1,1,0,0,0,1,1.0,182.9047619047619,32.4,319.72727272727275,0,0,0,0,0,0,10,324,11,3517,8192,134,4,20,129185.0,203002.46271658875,363592.0,11845.0,9607333.333333334,770494.5288529525,10102553.0,8719622.0,Benign
172.31.69.25-18.216.24.42-80-52676-6,18.216.24.42,52676,172.31.69.25,80,6,20/02/2018 10:53:06,665251,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,1479.140956,10.5223442,110875.1667,271393.1268,664854.0,5.0,364.0,182.0,239.002092,351.0,13.0,665246.0,221748.6667,383740.5124,664854.0,27.0,0,0,0,0,72,92,4.509576085,6.012768113,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
152.101.118.11-172.31.64.84-50206-3389-6,152.101.118.11,50206,172.31.64.84,3389,6,20/02/2018 11:57:55,2124981,8,7,1148.0,1581.0,677.0,0.0,143.5,228.12966237897004,1173.0,0.0,225.8571428571429,430.0986044197418,1284.24677679471,7.058886644162936,151784.35714285713,247134.7952600913,953147.0,3.0,2124981.0,303568.7142857143,399077.86284245935,1194805.0,3.0,1941697.0,323616.1666666667,309216.72780586546,953147.0,184214.0,0,0,0,0,172,152,3.7647395435535658,3.2941471006093703,0.0,1173.0,170.56250000000003,319.4332415909987,102037.59583333335,0,0,0,1,0,0,0,0,0.0,181.9333333333333,143.5,225.8571428571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
